transaction_id,customer_id,amount,payment_method,transaction_date,status,failure_reason,checkout_time_seconds,previous_transactions,previous_successes,previous_failures,customer_lifetime_value
TXN007276,C0900,23523.86,Credit Card,2026-06-23 03:53:44.122412,Success,,358,13,5,8,42965.61
TXN007277,C1958,16620.11,Credit Card,2026-06-23 04:28:00.648064,Failed,Insufficient Balance,844,18,13,5,6427.93
TXN007278,C1516,21794.7,UPI,2026-06-23 05:02:17.173717,Failed,Technical Error,455,28,23,5,21056.97
TXN007279,C0923,20704.28,Credit Card,2026-06-23 05:36:33.699369,Failed,Card Declined,479,17,7,10,95180.57
TXN007280,C0137,9066.93,UPI,2026-06-23 06:10:50.225022,Success,,789,23,6,17,114661.56
TXN007281,C0367,15043.09,Net Banking,2026-06-23 06:45:06.750675,Failed,Bank Timeout,303,21,4,17,130577.69
TXN007282,C0912,3990.91,UPI,2026-06-23 07:19:23.276327,Success,,220,30,5,25,38093.92
TXN007283,C0184,13434.59,Wallet,2026-06-23 07:53:39.801980,Success,,144,0,0,0,50263.14
TXN007284,C1612,5837.51,Credit Card,2026-06-23 08:27:56.327632,Success,,585,21,7,14,85625.06
TXN007285,C1311,18619.05,UPI,2026-06-23 09:02:12.853285,Success,,896,0,0,0,13011.04
TXN007286,C0472,13248.65,UPI,2026-06-23 09:36:29.378937,Failed,Insufficient Balance,897,8,4,4,121104.38
TXN007287,C1399,10339.56,Credit Card,2026-06-23 10:10:45.904590,Success,,388,13,2,11,72752.16
TXN007288,C0654,6793.05,UPI,2026-06-23 10:45:02.430243,Success,,768,2,0,2,144843.38
TXN007289,C0749,24967.59,UPI,2026-06-23 11:19:18.955895,Success,,342,11,8,3,18038.74
TXN007290,C0537,1885.59,UPI,2026-06-23 11:53:35.481548,Abandoned,Checkout Abandoned,397,16,9,7,20426.91
TXN007291,C1535,1184.66,Debit Card,2026-06-23 12:27:52.007200,Success,,286,16,0,16,52612.3
TXN007292,C0802,5509.71,Credit Card,2026-06-23 13:02:08.532853,Success,,599,1,0,1,31410.95
TXN007293,C1603,24279.7,UPI,2026-06-23 13:36:25.058505,Success,,685,28,19,9,104640.23
TXN007294,C1274,24483.03,Credit Card,2026-06-23 14:10:41.584158,Failed,Card Declined,507,5,5,0,142048.16
TXN007295,C0920,16407.7,Debit Card,2026-06-23 14:44:58.109810,Abandoned,Checkout Abandoned,400,0,0,0,13940.72
TXN007296,C0510,22014.66,UPI,2026-06-23 15:19:14.635463,Success,,86,22,12,10,36714.33
TXN007297,C0630,5427.65,Net Banking,2026-06-23 15:53:31.161116,Success,,428,26,6,20,36065.77
TXN007298,C1002,24303.85,Credit Card,2026-06-23 16:27:47.686768,Failed,Bank Timeout,390,11,7,4,76606.42
TXN007299,C1097,3655.34,Wallet,2026-06-23 17:02:04.212421,Abandoned,Checkout Abandoned,698,3,2,1,68077.8
TXN007300,C1306,2618.02,UPI,2026-06-23 17:36:20.738073,Success,,618,22,20,2,109166.5
TXN007301,C0916,2894.07,Wallet,2026-06-23 18:10:37.263726,Success,,386,15,4,11,110028.37
TXN007302,C1984,14370.89,Credit Card,2026-06-23 18:44:53.789378,Failed,Insufficient Balance,148,19,11,8,86126.79
TXN007303,C1384,19546.26,Credit Card,2026-06-23 19:19:10.315031,Success,,252,10,5,5,88857.83
TXN007304,C1034,9230.01,Credit Card,2026-06-23 19:53:26.840684,Success,,880,19,14,5,126426.3
TXN007305,C1235,24449.61,UPI,2026-06-23 20:27:43.366336,Success,,866,29,20,9,59842.0
TXN007306,C1859,10917.06,Wallet,2026-06-23 21:01:59.891989,Success,,503,19,3,16,2345.27
TXN007307,C0152,3846.17,Credit Card,2026-06-23 21:36:16.417641,Success,,368,25,16,9,32348.03
TXN007308,C1029,11702.57,UPI,2026-06-23 22:10:32.943294,Abandoned,Checkout Abandoned,260,27,13,14,5786.64
TXN007309,C1219,17008.03,UPI,2026-06-23 22:44:49.468946,Success,,801,9,6,3,59327.69
TXN007310,C1978,20822.42,UPI,2026-06-23 23:19:05.994599,Failed,Network Error,287,7,6,1,53996.43
TXN007311,C1307,11523.33,Credit Card,2026-06-23 23:53:22.520252,Failed,Technical Error,180,1,0,1,15245.18
TXN007312,C0464,14880.81,Credit Card,2026-06-24 00:27:39.045904,Success,,188,7,5,2,113376.33
TXN007313,C1137,6756.88,Credit Card,2026-06-24 01:01:55.571557,Failed,Bank Timeout,505,25,9,16,83182.58
TXN007314,C0271,16183.32,UPI,2026-06-24 01:36:12.097209,Success,,698,26,17,9,34242.41
TXN007315,C1187,24650.7,Credit Card,2026-06-24 02:10:28.622862,Success,,387,0,0,0,113989.35
TXN007316,C0460,1321.43,Credit Card,2026-06-24 02:44:45.148514,Success,,503,28,1,27,100355.71
TXN007317,C0105,22174.61,UPI,2026-06-24 03:19:01.674167,Success,,385,22,21,1,29143.47
TXN007318,C1717,14100.83,UPI,2026-06-24 03:53:18.199819,Success,,287,6,3,3,147441.81
TXN007319,C1580,6377.26,UPI,2026-06-24 04:27:34.725472,Success,,344,21,12,9,27025.2
TXN007320,C1306,23876.75,Net Banking,2026-06-24 05:01:51.251125,Success,,27,13,8,5,115869.19
TXN007321,C1711,12135.52,Debit Card,2026-06-24 05:36:07.776777,Success,,309,3,0,3,145258.83
TXN007322,C0162,8359.09,Wallet,2026-06-24 06:10:24.302430,Abandoned,Checkout Abandoned,118,20,6,14,108962.58
TXN007323,C0351,4619.29,UPI,2026-06-24 06:44:40.828082,Abandoned,Checkout Abandoned,41,16,10,6,100033.67
TXN007324,C0434,6186.86,Net Banking,2026-06-24 07:18:57.353735,Success,,451,1,1,0,135546.56
TXN007325,C0852,20837.94,Credit Card,2026-06-24 07:53:13.879387,Success,,65,25,9,16,40735.26
TXN007326,C0140,15398.81,Credit Card,2026-06-24 08:27:30.405040,Success,,749,22,21,1,41934.78
TXN007327,C1495,22839.82,UPI,2026-06-24 09:01:46.930693,Success,,83,1,1,0,96353.48
TXN007328,C1156,5876.01,Debit Card,2026-06-24 09:36:03.456345,Failed,Bank Timeout,530,7,5,2,132379.6
TXN007329,C0087,3116.35,Net Banking,2026-06-24 10:10:19.981998,Abandoned,Checkout Abandoned,456,6,3,3,92797.44
TXN007330,C1712,251.58,UPI,2026-06-24 10:44:36.507650,Success,,501,25,4,21,146568.79
TXN007331,C0183,12745.76,UPI,2026-06-24 11:18:53.033303,Success,,610,7,3,4,33823.9
TXN007332,C0368,24957.84,Debit Card,2026-06-24 11:53:09.558955,Success,,898,19,5,14,123969.0
TXN007333,C0129,17404.64,Wallet,2026-06-24 12:27:26.084608,Success,,141,16,8,8,139125.92
TXN007334,C1270,7779.03,Debit Card,2026-06-24 13:01:42.610261,Failed,Network Error,815,22,4,18,64336.86
TXN007335,C1625,21933.78,UPI,2026-06-24 13:35:59.135913,Success,,247,16,4,12,144316.39
TXN007336,C1602,19564.88,UPI,2026-06-24 14:10:15.661566,Failed,Network Error,365,30,18,12,30721.07
TXN007337,C0670,483.84,UPI,2026-06-24 14:44:32.187218,Success,,259,6,4,2,142948.67
TXN007338,C1923,20439.83,Net Banking,2026-06-24 15:18:48.712871,Success,,51,24,22,2,135469.8
TXN007339,C1402,7583.12,Debit Card,2026-06-24 15:53:05.238523,Success,,240,4,4,0,10388.81
TXN007340,C0149,3826.87,Credit Card,2026-06-24 16:27:21.764176,Success,,691,29,13,16,78439.08
TXN007341,C0985,5735.64,UPI,2026-06-24 17:01:38.289828,Failed,Card Declined,895,14,1,13,79561.44
TXN007342,C0852,11767.64,Wallet,2026-06-24 17:35:54.815481,Failed,Technical Error,837,1,0,1,9017.53
TXN007343,C1457,10679.21,Debit Card,2026-06-24 18:10:11.341134,Failed,Technical Error,99,10,4,6,6409.91
TXN007344,C0628,7293.29,Wallet,2026-06-24 18:44:27.866786,Success,,413,29,22,7,1261.97
TXN007345,C1750,4388.24,Credit Card,2026-06-24 19:18:44.392439,Failed,Bank Timeout,200,16,11,5,78914.07
TXN007346,C1493,19079.55,Net Banking,2026-06-24 19:53:00.918091,Success,,390,23,23,0,69840.43
TXN007347,C0446,24753.73,Net Banking,2026-06-24 20:27:17.443744,Success,,888,12,3,9,141098.8
TXN007348,C1505,19467.01,UPI,2026-06-24 21:01:33.969396,Success,,798,3,2,1,51674.79
TXN007349,C0884,7468.83,Wallet,2026-06-24 21:35:50.495049,Success,,136,23,2,21,98905.0
TXN007350,C0294,6195.74,UPI,2026-06-24 22:10:07.020702,Failed,Network Error,654,17,8,9,1630.73
TXN007351,C1789,5519.88,Debit Card,2026-06-24 22:44:23.546354,Success,,386,28,14,14,99699.0
TXN007352,C1167,3503.71,Wallet,2026-06-24 23:18:40.072007,Success,,807,13,7,6,137062.27
TXN007353,C0250,13828.13,UPI,2026-06-24 23:52:56.597659,Success,,584,18,15,3,53537.81
TXN007354,C0878,15174.47,Credit Card,2026-06-25 00:27:13.123312,Success,,249,2,0,2,47451.54
TXN007355,C0948,17667.02,Credit Card,2026-06-25 01:01:29.648964,Success,,452,3,1,2,94091.46
TXN007356,C0975,17037.31,Debit Card,2026-06-25 01:35:46.174617,Success,,47,24,19,5,49618.53
TXN007357,C1326,7379.1,Net Banking,2026-06-25 02:10:02.700270,Failed,Technical Error,685,8,0,8,60661.55
TXN007358,C1049,8324.74,Credit Card,2026-06-25 02:44:19.225922,Success,,559,20,3,17,41330.92
TXN007359,C0789,17069.71,Net Banking,2026-06-25 03:18:35.751575,Failed,Insufficient Balance,288,22,3,19,52060.94
TXN007360,C0984,8801.25,UPI,2026-06-25 03:52:52.277227,Success,,160,13,6,7,102071.89
TXN007361,C0889,5394.32,UPI,2026-06-25 04:27:08.802880,Success,,579,28,5,23,138395.09
TXN007362,C0890,9420.97,UPI,2026-06-25 05:01:25.328532,Success,,697,29,2,27,87675.76
TXN007363,C1925,6874.9,Debit Card,2026-06-25 05:35:41.854185,Success,,764,24,7,17,2000.0
TXN007364,C0070,2298.99,UPI,2026-06-25 06:09:58.379837,Success,,399,16,1,15,39951.94
TXN007365,C0625,20770.46,Debit Card,2026-06-25 06:44:14.905490,Success,,372,28,28,0,142859.66
TXN007366,C0875,21342.47,UPI,2026-06-25 07:18:31.431143,Abandoned,Checkout Abandoned,183,1,0,1,136593.1
TXN007367,C1136,5571.78,Debit Card,2026-06-25 07:52:47.956795,Success,,864,13,11,2,17789.26
TXN007368,C1388,1712.83,UPI,2026-06-25 08:27:04.482448,Abandoned,Checkout Abandoned,152,21,11,10,136308.35
TXN007369,C1327,18496.8,Debit Card,2026-06-25 09:01:21.008100,Success,,266,15,12,3,144697.09
TXN007370,C0471,5367.06,Credit Card,2026-06-25 09:35:37.533753,Failed,Technical Error,109,18,11,7,49023.5
TXN007371,C1988,9896.54,Wallet,2026-06-25 10:09:54.059405,Success,,496,15,14,1,105300.52
TXN007372,C0091,1696.97,Debit Card,2026-06-25 10:44:10.585058,Success,,357,10,1,9,84217.37
TXN007373,C0530,5734.11,Debit Card,2026-06-25 11:18:27.110711,Success,,723,27,8,19,50888.92
TXN007374,C0661,19843.27,Net Banking,2026-06-25 11:52:43.636363,Success,,554,26,20,6,23423.7
TXN007375,C0739,20129.47,Debit Card,2026-06-25 12:27:00.162016,Failed,Bank Timeout,375,13,4,9,55354.57
TXN007376,C0726,5256.41,UPI,2026-06-25 13:01:16.687668,Failed,Technical Error,161,6,5,1,139205.59
TXN007377,C0872,8464.25,Net Banking,2026-06-25 13:35:33.213321,Success,,591,4,2,2,121781.63
TXN007378,C1687,3442.54,Debit Card,2026-06-25 14:09:49.738973,Success,,663,25,16,9,49935.84
TXN007379,C0192,1946.9,UPI,2026-06-25 14:44:06.264626,Success,,255,7,4,3,82377.47
TXN007380,C1987,24805.08,Debit Card,2026-06-25 15:18:22.790279,Success,,105,28,23,5,61191.27
TXN007381,C1576,16424.29,Net Banking,2026-06-25 15:52:39.315931,Success,,348,16,11,5,70202.56
TXN007382,C1266,13598.2,Wallet,2026-06-25 16:26:55.841584,Success,,463,29,13,16,114301.0
TXN007383,C0138,19160.91,Wallet,2026-06-25 17:01:12.367236,Success,,93,24,7,17,81679.43
TXN007384,C0345,21017.92,UPI,2026-06-25 17:35:28.892889,Success,,482,13,8,5,27566.15
TXN007385,C1204,20187.2,UPI,2026-06-25 18:09:45.418541,Success,,134,26,1,25,40720.83
TXN007386,C1009,511.83,UPI,2026-06-25 18:44:01.944194,Success,,349,9,4,5,85385.18
TXN007387,C1736,4751.52,UPI,2026-06-25 19:18:18.469846,Success,,175,21,1,20,104076.52
TXN007388,C0503,16407.14,Net Banking,2026-06-25 19:52:34.995499,Success,,660,11,7,4,76464.0
TXN007389,C0203,9456.41,UPI,2026-06-25 20:26:51.521152,Failed,Card Declined,518,4,3,1,93221.47
TXN007390,C0573,24563.82,Credit Card,2026-06-25 21:01:08.046804,Success,,456,7,2,5,118511.85
TXN007391,C0192,16668.58,Debit Card,2026-06-25 21:35:24.572457,Success,,681,27,19,8,82036.09
TXN007392,C0005,23918.07,Debit Card,2026-06-25 22:09:41.098109,Failed,Network Error,422,11,9,2,146590.12
TXN007393,C1914,5116.02,UPI,2026-06-25 22:43:57.623762,Success,,295,3,3,0,35717.51
TXN007394,C1261,21612.53,UPI,2026-06-25 23:18:14.149414,Success,,422,27,6,21,137993.39
TXN007395,C1717,8101.67,UPI,2026-06-25 23:52:30.675067,Success,,95,12,0,12,37525.14
TXN007396,C0311,24740.16,UPI,2026-06-26 00:26:47.200720,Success,,148,24,22,2,79980.86
TXN007397,C0549,4026.45,Wallet,2026-06-26 01:01:03.726372,Success,,442,20,9,11,68658.06
TXN007398,C0056,12956.86,Net Banking,2026-06-26 01:35:20.252025,Success,,114,16,4,12,56246.05
TXN007399,C0443,19841.83,Credit Card,2026-06-26 02:09:36.777677,Success,,87,23,23,0,144428.83
TXN007400,C1261,10872.8,Net Banking,2026-06-26 02:43:53.303330,Success,,740,24,21,3,41209.08
TXN007401,C0870,11755.29,UPI,2026-06-26 03:18:09.828982,Success,,713,20,7,13,101392.93
TXN007402,C1885,24660.26,Debit Card,2026-06-26 03:52:26.354635,Failed,Bank Timeout,387,28,20,8,120708.25
TXN007403,C1221,10690.17,UPI,2026-06-26 04:26:42.880288,Success,,197,4,1,3,29952.52
TXN007404,C0585,15141.4,Debit Card,2026-06-26 05:00:59.405940,Success,,717,5,0,5,145986.36
TXN007405,C1595,1458.04,Credit Card,2026-06-26 05:35:15.931593,Success,,400,8,5,3,82222.75
TXN007406,C0752,21071.03,UPI,2026-06-26 06:09:32.457245,Success,,871,4,2,2,137216.35
TXN007407,C1538,16239.38,UPI,2026-06-26 06:43:48.982898,Failed,Bank Timeout,595,1,0,1,99750.22
TXN007408,C1473,10160.1,UPI,2026-06-26 07:18:05.508550,Failed,Network Error,270,2,0,2,97589.31
TXN007409,C0360,502.62,Debit Card,2026-06-26 07:52:22.034203,Success,,824,10,3,7,52165.12
TXN007410,C1724,14832.55,UPI,2026-06-26 08:26:38.559855,Failed,Network Error,301,9,1,8,115703.23
TXN007411,C0819,415.18,Debit Card,2026-06-26 09:00:55.085508,Success,,152,2,1,1,4953.05
TXN007412,C0030,129.97,Debit Card,2026-06-26 09:35:11.611161,Success,,816,8,7,1,83595.16
TXN007413,C1803,15440.85,Debit Card,2026-06-26 10:09:28.136813,Success,,47,7,4,3,5304.79
TXN007414,C0108,4806.52,Debit Card,2026-06-26 10:43:44.662466,Success,,45,15,1,14,46377.34
TXN007415,C0844,4878.0,UPI,2026-06-26 11:18:01.188118,Success,,124,28,21,7,14896.22
TXN007416,C1959,16366.46,Credit Card,2026-06-26 11:52:17.713771,Success,,523,28,12,16,136782.86
TXN007417,C1626,1437.06,Wallet,2026-06-26 12:26:34.239423,Success,,24,30,18,12,94424.92
TXN007418,C0717,7903.8,Credit Card,2026-06-26 13:00:50.765076,Abandoned,Checkout Abandoned,605,21,0,21,100442.34
TXN007419,C0891,3820.85,Credit Card,2026-06-26 13:35:07.290729,Success,,320,20,5,15,127743.7
TXN007420,C1992,14546.39,Debit Card,2026-06-26 14:09:23.816381,Success,,775,25,7,18,110088.36
TXN007421,C1983,16577.95,UPI,2026-06-26 14:43:40.342034,Success,,235,1,0,1,19067.24
TXN007422,C0960,18056.28,Debit Card,2026-06-26 15:17:56.867686,Success,,854,24,2,22,92821.98
TXN007423,C1469,6455.26,Net Banking,2026-06-26 15:52:13.393339,Abandoned,Checkout Abandoned,197,9,5,4,146736.52
TXN007424,C0893,2322.32,UPI,2026-06-26 16:26:29.918991,Abandoned,Checkout Abandoned,34,23,18,5,32510.33
TXN007425,C1462,2059.22,Net Banking,2026-06-26 17:00:46.444644,Success,,791,13,6,7,93147.23
TXN007426,C0732,10711.17,UPI,2026-06-26 17:35:02.970297,Success,,498,4,0,4,84760.34
TXN007427,C1914,23651.53,Credit Card,2026-06-26 18:09:19.495949,Success,,249,21,21,0,59051.08
TXN007428,C0606,5521.45,Net Banking,2026-06-26 18:43:36.021602,Success,,767,30,22,8,143217.99
TXN007429,C0457,6492.87,Net Banking,2026-06-26 19:17:52.547254,Success,,402,24,17,7,53781.86
TXN007430,C0615,2612.13,Net Banking,2026-06-26 19:52:09.072907,Success,,186,0,0,0,14505.23
TXN007431,C1759,15178.7,Wallet,2026-06-26 20:26:25.598559,Success,,383,12,9,3,144400.18
TXN007432,C0698,17028.83,UPI,2026-06-26 21:00:42.124212,Success,,684,3,3,0,109518.42
TXN007433,C1720,16108.99,Debit Card,2026-06-26 21:34:58.649864,Success,,735,20,4,16,51696.26
TXN007434,C1519,21542.14,UPI,2026-06-26 22:09:15.175517,Failed,Network Error,270,8,1,7,42436.49
TXN007435,C0674,12212.0,UPI,2026-06-26 22:43:31.701170,Success,,245,15,10,5,139239.99
TXN007436,C1271,3447.98,UPI,2026-06-26 23:17:48.226822,Failed,Bank Timeout,878,27,9,18,41395.72
TXN007437,C0543,7306.19,Debit Card,2026-06-26 23:52:04.752475,Success,,471,20,9,11,80805.07
TXN007438,C1588,16594.51,Credit Card,2026-06-27 00:26:21.278127,Success,,666,20,9,11,32635.78
TXN007439,C0857,15366.74,Net Banking,2026-06-27 01:00:37.803780,Success,,519,27,6,21,149284.58
TXN007440,C1612,13321.98,Debit Card,2026-06-27 01:34:54.329432,Abandoned,Checkout Abandoned,78,27,19,8,115541.53
TXN007441,C0897,17105.81,UPI,2026-06-27 02:09:10.855085,Success,,260,18,13,5,85361.42
TXN007442,C1463,15971.03,Credit Card,2026-06-27 02:43:27.380738,Success,,575,23,7,16,112001.05
TXN007443,C0278,22044.99,UPI,2026-06-27 03:17:43.906390,Success,,696,13,9,4,137497.01
TXN007444,C0552,14691.81,Credit Card,2026-06-27 03:52:00.432043,Success,,744,22,8,14,144487.07
TXN007445,C1637,19487.17,Net Banking,2026-06-27 04:26:16.957695,Success,,698,23,23,0,118009.82
TXN007446,C0111,6292.81,Credit Card,2026-06-27 05:00:33.483348,Abandoned,Checkout Abandoned,339,19,4,15,127435.36
TXN007447,C0385,16986.75,Net Banking,2026-06-27 05:34:50.009000,Abandoned,Checkout Abandoned,505,7,0,7,59970.19
TXN007448,C1857,22564.63,Debit Card,2026-06-27 06:09:06.534653,Failed,Network Error,583,9,4,5,59077.54
TXN007449,C0761,9704.73,Credit Card,2026-06-27 06:43:23.060306,Abandoned,Checkout Abandoned,358,19,7,12,121340.35
TXN007450,C1215,19499.69,Debit Card,2026-06-27 07:17:39.585958,Success,,25,0,0,0,114063.96
TXN007451,C1514,18147.25,UPI,2026-06-27 07:51:56.111611,Success,,218,30,19,11,135196.76
TXN007452,C0694,1582.2,UPI,2026-06-27 08:26:12.637263,Success,,656,19,4,15,20384.95
TXN007453,C1450,14579.56,UPI,2026-06-27 09:00:29.162916,Success,,52,4,2,2,103776.56
TXN007454,C0405,3341.71,UPI,2026-06-27 09:34:45.688568,Abandoned,Checkout Abandoned,693,25,19,6,97323.41
TXN007455,C1359,24186.25,UPI,2026-06-27 10:09:02.214221,Success,,848,14,1,13,119878.72
TXN007456,C1233,20304.05,Wallet,2026-06-27 10:43:18.739873,Failed,Network Error,601,7,3,4,4170.58
TXN007457,C0022,2832.12,Credit Card,2026-06-27 11:17:35.265526,Failed,Bank Timeout,709,30,10,20,124024.74
TXN007458,C0678,3131.62,Debit Card,2026-06-27 11:51:51.791179,Success,,403,27,20,7,49300.78
TXN007459,C0611,14902.4,UPI,2026-06-27 12:26:08.316831,Success,,648,9,5,4,103224.76
TXN007460,C1232,8687.74,UPI,2026-06-27 13:00:24.842484,Success,,389,5,3,2,92675.66
TXN007461,C0008,969.16,UPI,2026-06-27 13:34:41.368136,Success,,316,14,10,4,66309.65
TXN007462,C0702,13586.87,Debit Card,2026-06-27 14:08:57.893789,Success,,16,14,13,1,112031.12
TXN007463,C1711,9757.34,Credit Card,2026-06-27 14:43:14.419441,Success,,31,26,25,1,144202.23
TXN007464,C1809,2616.8,Credit Card,2026-06-27 15:17:30.945094,Success,,545,9,3,6,48859.51
TXN007465,C0529,20067.82,Credit Card,2026-06-27 15:51:47.470747,Failed,Bank Timeout,391,20,15,5,112391.16
TXN007466,C0602,22885.41,Debit Card,2026-06-27 16:26:03.996399,Success,,369,18,5,13,47523.29
TXN007467,C1677,18939.19,UPI,2026-06-27 17:00:20.522052,Success,,307,3,2,1,126925.14
TXN007468,C0657,20578.32,Debit Card,2026-06-27 17:34:37.047704,Failed,Card Declined,772,21,12,9,65872.34
TXN007469,C0166,5490.62,Credit Card,2026-06-27 18:08:53.573357,Success,,159,30,22,8,67665.23
TXN007470,C0849,6662.97,Debit Card,2026-06-27 18:43:10.099009,Success,,172,5,3,2,115896.15
TXN007471,C0496,5292.34,UPI,2026-06-27 19:17:26.624662,Failed,Technical Error,125,14,4,10,74677.37
TXN007472,C0590,19150.08,UPI,2026-06-27 19:51:43.150315,Abandoned,Checkout Abandoned,192,5,2,3,40363.37
TXN007473,C0429,23703.14,UPI,2026-06-27 20:25:59.675967,Abandoned,Checkout Abandoned,767,17,9,8,149332.77
TXN007474,C0774,17949.25,Wallet,2026-06-27 21:00:16.201620,Success,,140,10,4,6,93223.7
TXN007475,C0163,22048.52,Credit Card,2026-06-27 21:34:32.727272,Success,,376,11,3,8,96949.86
TXN007476,C0366,16003.61,Wallet,2026-06-27 22:08:49.252925,Success,,883,29,5,24,97164.0
TXN007477,C1550,9752.73,Credit Card,2026-06-27 22:43:05.778577,Abandoned,Checkout Abandoned,284,7,4,3,132562.18
TXN007478,C1263,10701.46,UPI,2026-06-27 23:17:22.304230,Success,,435,23,23,0,27988.86
TXN007479,C0072,1975.5,Credit Card,2026-06-27 23:51:38.829882,Success,,518,21,1,20,9343.15
TXN007480,C1469,883.28,UPI,2026-06-28 00:25:55.355535,Failed,Insufficient Balance,337,29,5,24,58311.73
TXN007481,C0655,17417.34,Net Banking,2026-06-28 01:00:11.881188,Abandoned,Checkout Abandoned,646,13,1,12,84953.32
TXN007482,C1846,11016.88,Net Banking,2026-06-28 01:34:28.406840,Success,,736,3,3,0,43213.59
TXN007483,C1533,13850.16,Debit Card,2026-06-28 02:08:44.932493,Success,,810,17,3,14,103536.45
TXN007484,C1819,13985.77,Credit Card,2026-06-28 02:43:01.458145,Success,,399,5,4,1,11550.44
TXN007485,C0269,7006.66,Credit Card,2026-06-28 03:17:17.983798,Failed,Bank Timeout,280,5,0,5,118711.07
TXN007486,C1777,11949.72,Wallet,2026-06-28 03:51:34.509450,Success,,78,25,5,20,107853.86
TXN007487,C0415,11821.93,UPI,2026-06-28 04:25:51.035103,Success,,466,18,2,16,32484.75
TXN007488,C1269,9771.84,Debit Card,2026-06-28 05:00:07.560756,Success,,355,1,0,1,45118.91
TXN007489,C1016,20534.82,Credit Card,2026-06-28 05:34:24.086408,Failed,Insufficient Balance,489,3,2,1,121146.81
TXN007490,C0675,11333.98,Wallet,2026-06-28 06:08:40.612061,Success,,265,23,22,1,116114.01
TXN007491,C1084,15130.75,Net Banking,2026-06-28 06:42:57.137713,Success,,808,4,2,2,122158.04
TXN007492,C0006,22398.45,Wallet,2026-06-28 07:17:13.663366,Success,,783,14,9,5,48675.31
TXN007493,C1733,21669.22,Credit Card,2026-06-28 07:51:30.189018,Success,,394,2,0,2,145450.89
TXN007494,C0982,22271.51,UPI,2026-06-28 08:25:46.714671,Abandoned,Checkout Abandoned,156,28,22,6,107443.07
TXN007495,C0570,6823.12,Credit Card,2026-06-28 09:00:03.240324,Success,,536,15,3,12,10247.52
TXN007496,C1841,971.06,Debit Card,2026-06-28 09:34:19.765976,Success,,811,29,1,28,71921.36
TXN007497,C0407,6600.56,Debit Card,2026-06-28 10:08:36.291629,Success,,348,12,4,8,99849.78
TXN007498,C1241,7039.81,UPI,2026-06-28 10:42:52.817281,Success,,186,11,7,4,25713.2
TXN007499,C1954,22743.07,Credit Card,2026-06-28 11:17:09.342934,Failed,Card Declined,91,20,1,19,135314.45
TXN007500,C0026,16266.14,UPI,2026-06-28 11:51:25.868586,Failed,Technical Error,695,8,8,0,113239.25
TXN007501,C1839,2134.43,Net Banking,2026-06-28 12:25:42.394239,Success,,60,10,4,6,12674.05
TXN007502,C1029,3470.93,UPI,2026-06-28 12:59:58.919891,Success,,276,7,5,2,137023.12
TXN007503,C0986,3976.34,Debit Card,2026-06-28 13:34:15.445544,Success,,500,27,6,21,60953.27
TXN007504,C1556,15797.5,UPI,2026-06-28 14:08:31.971197,Abandoned,Checkout Abandoned,525,25,12,13,68144.19
TXN007505,C0390,18411.81,UPI,2026-06-28 14:42:48.496849,Success,,859,6,0,6,117574.67
TXN007506,C0710,21505.13,Wallet,2026-06-28 15:17:05.022502,Failed,Technical Error,501,3,2,1,96777.65
